,nombre,direccion
2475,SERVICIOS DE ASESORIA DINAMICA  SA DE CV,35 SUR 2702#B 303 SANTA CRUZ LOS ANGEL PUEBLA 72400 Puebla
2476,CONSTRUCCIONES Y DISTRIBUCIONES EMASAN  SA DE CV,CIRCUITO LA JOYA 65 nan MISIONES DE SAN FRAN CUAUTLANCINGO 72710 Puebla
2477,DISTRIBUIDORA EL TORO  SA DE CV,BLVD HEROES 5 DE MAYO NORTE 2523 B CLEOTILDE TORRES PUEBLA 72050 Puebla
2478,ETIQUETAS FERRERO DEPUEBLA  SA DE CV,6 PONIENTE 1701 B BARRIO DE SAN MIGUEL PUEBLA 72090 Puebla
2479,MYFEDER COMERCIALIZADORA  SA DE CV,AV JUAREZ 2509 PENTHOUS LA PAZ PUEBLA 72160 Puebla
2480,CONFECCIONES Y BORDADOS GOMPRE  SA DE CV,PRIVADA AMADO NERVO 715 nan BARRIO LA FATIMA AJALPAN 75910 Puebla
2481,NICMAC CONSTRUCTORA E INMOBILIARIA  SA DE CV,AV MANUEL JOSE OTHON 5639 2 SATELITE MAGISTERIAL PUEBLA 72320 Puebla
2482,REDES LATINAS  SA DE CV,1 SUR 110 103 CENTRO DE LA CIUDAD TEHUACAN 75700 Puebla
2483,TRANSPORTES DE CARGANEGRETE  SA DE CV,JOSEFA ORTIZ DE DOMINGUEZ 339 nan DEL EMPLEADO TEHUACAN 75799 Puebla
2484,INDUSTRIAS LA MASCADA  SA DE CV,REFORMA SUR 1117 A MIGUEL HIDALGO TEHUACAN 75790 Puebla
2485,PRAKTIPUERTAS  SA DE CV,MARIANO MATAMOROS 1738 nan BENITO JUAREZ TEHUACAN 75770 Puebla
2486,EUROFARMING  SA DE CV,1 NORTE 426 A CENTRO TEHUACAN 75700 Puebla
2487,MARMOLES EL ZAFIRO  SA DE CV,CARRETERA TEPEXI IXCAQUIXTLA KM43 SN nan TEPEXI DE RODRIGUEZ TEPEXI DE RODRIGUEZ 74690 Puebla
2488,AGROQUIMICOS DE PUEBLA JC  SA DE CV,13 SUR 549 nan PALMARITO TOCHAPAN QUECHOLAC 75470 Puebla
2489,PAPAS SUPREMAS SA DE CV,CARR SANTA ANA CHIAUT KM 6#5 N 44 NAVE E BOD 21 A CENTRAL DE ABASTOS PUEBLA 72019 Puebla
2490,CERCAS ESTRUCTUMEX  SA DE CV,CALLE 27 DE SEPTIEMBRE 129 D LOS PINOS PUEBLA 72240 Puebla
2491,GRUPO ABARROTERO AGUIRRE  SA DE CV,JUAREZ ORIENTE 502 nan DOMINGO ARENAS SAN MARTIN TEXMELUCAN 74000 Puebla
2492,ENERGETICOS ZACAOLA SA DE CV,KM 5#8 CARR CUAPIAXTLA IXCAQUIXTLA SN nan SAN MIGUEL ZACAOLA SANTO TOMAS HUEYOTLIPAN 75290 Puebla
2493,GRUPO IMASA  SA DE CV,CAMELIA 43 nan SAN ANTONIO SAN MARTIN TEXMELUCAN 74078 Puebla
2494,LIBER MOTO  SA DE CV,AVENIDA LIBERTAD SUR 404 nan CENTRO SAN MARTIN TEXMELUCAN 74000 Puebla
2495,LABORATORIOS GUBIA SDE RL DE CV,CALLE NICOLAS BRAVO 5 nan ZACATLAN CENTRO ZACATLAN 73310 Puebla
2496,SEHITCSA INGENIERIA Y ARRENDADORA  SA DE CV,PROL DIAZ VARELA 13 5 INDUSTRIAL CHIAUTEMPAN 90802 Tlaxcala
2497,MABESSE-R CONSTRUCCIONES  SA DE CV,CARRETERA FEDERAL MEXICO VERACRUZ KM137#35 nan CUAUHTEMOC HUAMANTLA 90527 Tlaxcala
2498,CENTRAL PAPELERA DE APIZACO  SA DE CV,CUAUHTEMOC 1106 A APIZACO CENTRO APIZACO 90300 Tlaxcala
2499,SERVICIOS Y EQUIPOS TECNOLOGICOS ECO  SA DE CV,CUAUHTEMOC 604 2A CENTRO TEZIUTLAN 73800 Puebla
2500,MATERIALES DEL MERCADO DE ACAYUCAN SA DE CV,MANUEL ACU#A 13 nan TAMARINDO ACAYUCAN 96049 Veracruz
2501,TRACTORES DE POZA RICA SA DE CV,AV JUAREZ 402 nan COL 27 DE SEPTIEMBRE POZA RICA DE HIDALGO 93320 Veracruz
2502,DISTRIBUIDORA TOTONACA  SA DE CV,AYUNTAMIENTO SN nan PAPANTLA CENTRO PAPANTLA 93400 Veracruz
2503,GELATINAS Y POSTRES FLIPPER  SA DE CV,MANLIO FABIO ALTAMIRANO 504 nan TAJIN POZA RICA DE HIDALGO 93330 Veracruz
2504,MULTISER IND DEL GOLFO EN AIRE ACOND Y CONSTRUCCION  SA DE CV,BLV ADOLFO RUIZ CORTINES 902 C CHAPULTEPEC POZA RICA DE HIDALGO 93240 Veracruz
2505,TOSTADORES DE CAFE EL HUASTECO SA DE CV,POZO 16 nan GUADALUPE VICTORIA POZA RICA DE HIDALGO 93290 Veracruz
2506,GRUPO FERRETERO DEL TOTONACAPAN  SA DE CV,AV FERNANDO GUTIERREZ BARRIOS 79 nan EL CHOTE PAPANTLA 93484 Veracruz
2507,PAPELERIA MARLO  SA DE CV,3A C PONIENTE 35 nan TAPACHULA CENTRO TAPACHULA 30700 Chiapas
2508,SUMINISTROS PARA IRRIGACION  SA DE CV,CARRETERA LIBRAMIENTO SUR ALTOS SN nan LA CEBADILLA 1A SECC TAPACHULA 30820 Chiapas
2509,"VIAJES DEL GOLFO, SA DE CV",CALLE 10 250 D nan CENTRO CAMPECHE 24000 Campeche
2510,MARCAS DE CALIDAD SA DE CV,CLEMENTE ROBLES 24 nan SAN ANTONIO SAN CRISTOBAL DE LAS CASAS 29250 Chiapas
2511,G M A CONSTRUCTORA YPROTECCION AMBIENTA L  SA DE CV,PABLO ROMERO OLIVET 77 nan PLUTARCO ELIAS CALLE CENTRO 86170 Tabasco
2512,AG MANEJO INTEGRADO DE PLAGAS  SA DE CV,CALLE 5 MANZANA 26 LOTE 13 nan SANTA ELENA CENTRO 86126 Tabasco
2513,SPETRO  SA DE CV,BOULEVARD PROLONGACION DE AVENIDA PASEO USUMACINTA 108 PISO 1 EL COUNTRY CENTRO 86039 Tabasco
2514,CHOQUITA JUICE SC DE RL DE CV,AVENIDA PERIFERICO CARLOS PELLICER CAMARA SN LOCAL 54 CARRIZAL CENTRO 86038 Tabasco
2515,COMERCIALIZADORA COSUR  SA DE CV,PROLONGACION DE AVENIDA ANTIMONIO 49 nan CIUDAD INDUSTRIAL CENTRO 86010 Tabasco
2516,CLIMER MULTISERVICIOS  SA DE CV,BELISARIO DOMINGUEZ 199 nan BELISARIO DOMINGUEZ CARMEN 24150 Campeche
2517,HENET INGENIEROS  SA DE CV,LOS ARBOLES 101 LOCAL 17 HERIBERTO KEHOE VICE CENTRO 86030 Tabasco
2518,PROVEEDORA INDUSTRIAL JORZEN  SA DE CV,AV LOPEZ MATEOS 722 nan PETROLERA COATZACOALCOS 96500 Veracruz
2519,ESTRUCTURALES DE LARA  SA DE CV,CARRETERA MINA COATZACOALCOS SN nan NUEVA MINA NORTE MINATITLAN 96734 Veracruz
2520,CARNES Y CORTES FINOS GOURMET MEAT SA DE CV,SALVADOR DIAZ MIRON 211 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
2521,INDUSTRIAL DEL PUERTO  SA DE CV,HIDALGO 712 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
2522,ARDI ZAPATERIA SA DE CV,FCO TELLEZ 1311 nan PLAYA SOL COATZACOALCOS 96518 Veracruz
2523,JC SOLDADURAS Y SERVICIOS  SA DE CV,CLL LAZARO CARDENAS 1801 nan PUERTO MEXICO COATZACOALCOS 96400 Veracruz
2524,DISTRIBUCIONES Y SERVICIOS LOBO  SA DE CV,LAZARO CARDENAS 1027 nan MARIA DE LA PIEDAD COATZACOALCOS 96410 Veracruz
2525,ARTICULOS DEPORTIVOSDE ORIZABA  SA DE CV,CALLE FRANCISCO I MADERO NORTE 270 nan ORIZABA CENTRO ORIZABA 94300 Veracruz
2526,PESCADOS Y MARISCOS MORA  SA DE CV,CARR A LA BARRA KM 9 SN nan LA MATA TUXPAN 92770 Veracruz
2527,MOTEL RIO PARAISO SA DE CV,CARRETERA BARRA NTE KM 6 SN nan LA CALZADA TUXPAN 92773 Veracruz
2528,TRANSPORTES CABELLAL SA DE CV,HIDALGO Y 5 DE FEBRERO SN nan CENTRO MARTINEZ DE LA TORRE 93600 Veracruz
2529,ABARROTERA ABARCA SA DE CV,FRANCISCO RUIZ MASSIEU SN nan VALLE DORADO CHILAPA DE ALVAREZ 41100 Guerrero
2530,DISYCON SA CV,TACANA 205 B UNIVERSIDAD TOLUCA 50130 Estado de Mexico
2531,M.G.AUTOACCESORIOS  SA DE CV,CALLE JOSE MARIA LUIS MORA 325 nan CAPULTITLAN TOLUCA 50260 Estado de Mexico
2532,BRIEF PUBLICIDAD S DE RL DE CV,VALENTIN GOMEZ FARIAS 610 PTE nan LA MERCED ALAMEDA TOLUCA 50080 Estado de Mexico
2533,COMPA IAL VINICOLA  SA DE CV,ALDAMA 1143 ######## UNIVERSIDAD TOLUCA 50130 Estado de Mexico
2534,DELTEX  SA DE CV,CARR METEPEC ZACANGO 481 nan LA MAGDALENA OCOTITLAN METEPEC 52161 Estado de Mexico
2535,ESPECIALISTAS EN CALIDAD DE VIDA RG  SA DE CV,AV BENITO JUAREZ 222 nan SAN MATEO ATENCO CENTRO SAN MATEO ATENCO 52100 Estado de Mexico
2536,PINTA JOCO  SA DE CV,PEDRO LAGUNA 475 nan JOCOTITLAN JOCOTITLAN 50700 Estado de Mexico
2537,PROVEEDORA MONSE  SA DE CV,DOMICILIO CONOCIDO SN nan SANTIAGO ACUTZILAPAN ATLACOMULCO 50480 Estado de Mexico
2538,LOS CEDROS ACABADOS CONSTRUCTIVOS  SA DE CV,AV CIRCUITO VIAL JORGE JIMENEZ CANTU NORTE 2109 nan BONGONI ATLACOMULCO 50453 Estado de Mexico
2539,GRUPO VIALMED  SA DE CV,CARR SALVADOR  SANCHEZ COLIN 1208 A1 2 DE ABRIL ATLACOMULCO 50453 Estado de Mexico
2540,ELECTRO FERRETERA JASPA  SA DE CV,AVENIDA ISIDRO FABELA SUR 709 nan SAN SEBASTIAN TOLUCA 50150 Estado de Mexico
2541,GRUPO JARMAR  SA DE CV,BOULEVARD BELISARIO DOMINGUEZ PLZ CRYS LOCAL 6 BOULEVARES TUXTLA GUTIERREZ 29020 Chiapas
2542,DISTRIBUIDORA DE VIDRIOS Y ALUMINIOS DELSURESTE  SA DE CV,AVENIDA PERIFERICO SUR PONIENTE 1953 nan PENIPAK TUXTLA GUTIERREZ 29060 Chiapas
2543,PRODUCTOS MAJOS  SA DE CV,MALECON GABRIEL CARBALLO SN nan CENTRO ALVARADO 95250 Veracruz
2544,MOTOS JAPONESAS DE XALAPA  SA DE CV,AV XALAPA 104 nan DEL MAESTRO XALAPA 91030 Veracruz
2545,FERRETERIA ARCO SUR  SA DE CV,ARCO VIAL SUR 124 nan LOMAS VERDES XALAPA 91098 Veracruz
2546,CONST. E INMOB. FAYMAR  SA DE CV,AV CIUDAD DE LAS FLORES 18 nan REVOLUCION XALAPA 91100 Veracruz
2547,GRUPO VARSA DE MORELOS  SA DE CV,AV# CUAUHTEMOC 113 ALT# nan CANTARRANAS CUERNAVACA 62448 Morelos
2548,AZUMOR  SA DE CV,PROL 16 DE SEPTIEMBRE KM 0 5 nan BO CALAYUCO JUCHITEPEC 56860 Estado de Mexico
2549,MUNDO NATURAL  SA DE CV,AVENIDA ALTA TENSION 403 PLANTA A CANTARRANAS CUERNAVACA 62448 Morelos
2550,SERVICIO BENITO JUAREZ  SA DE CV,JOSE LUIS MORA CENTRO ESQ VALENTIN GOMEZ FARIAS SN nan BENITO JUAREZ ZACATEPEC 62780 Morelos
2551,PROMOTORA INDUSTRIALDIRLUM  SA DE CV,AV GUSTAVO BAZ 19 B XOCOYAHUALCO TLALNEPANTLA 54080 Estado de Mexico
2552,SEMCON DEL SUR SA DE CV,BOMBEROS MANZANA 1 LOTE 3 AMPLIACION LA MAQUIN ACAPULCO DE JUAREZ 39903 Guerrero
2553,ARQUITECTOS DE MX  SA DE CV,DAMIAN CHURRUCA 25 A COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
2554,ADAIR ALONSO ARQUITECTOS  SA DE CV,FRANCISCO PIZARRO 26 201 MAGALLANES ACAPULCO DE JUAREZ 39670 Guerrero
2555,"EXTERMI PLAGA, SA DE CV",PEDRO ANDRES SUFREND 54 5 COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
2556,CIA EMPRESARIAL PCD  SA DE CV,AV CUAUHTEMOC 32 Y 267 MANZANA1 LOCAL 23 MARROQUIN ACAPULCO DE JUAREZ 39640 Guerrero
2557,DEPABUE  SA DE CV,COSTERA MIGUEL ALEMAN 123 1 MAGALLANES ACAPULCO DE JUAREZ 39670 Guerrero
2558,HARD & STRONG CONSTRUCCIONES E INMUEBLES SA DE CV,AVENIDA MARIANO OTERO 3643 B 8 LA CALMA ZAPOPAN 45070 Jalisco
2559,GRUPO VELPAK  SA DE CV,ARIES 1 BODEGA 6 PARQUE INDUSTRIAL OCOYOACAC 52740 Estado de Mexico
2560,MAGUSA DE TLAXIACO  SA DE CV,PROLONGACION DE MORELOS 2 nan BARR SAN MIGUEL HEROICA CIUDAD DE TLAXIACO 69800 Oaxaca
2561,CORRUGADOS DE OAXACA  SA DE CV,HUERTOS LOS LAURELES 102 nan TRINIDAD DE LAS HUERTAS OAXACA DE JUAREZ 68120 Oaxaca
2562,SERVICIO AUTOMOTRIZ DEL SURESTE SA DE CV,H COLEGIO MILITAR 105 nan REFORMA OAXACA DE JUAREZ 68050 Oaxaca
2563,PROSERMAC  SA DE CV,MIGUEL ALEMAN 1517 nan PASCUAL ORTIZ RUBIO VERACRUZ 91750 Veracruz
2564,VERIFICACIONES MEXICANAS  SA DE CV,HERIBERTO JARA CORONA 245 nan REFORMA VERACRUZ 91919 Veracruz
2565,VITIVINICOLA TRES VALLES  SA DE CV,SEXTA 157 2 ZONA CENTRO ENSENADA 22800 Baja California
2566,CAL Y CEMENTO DE OCCIDENTE  SA DE CV,CAMINO A LAS MORAS 125 nan RINCONADA SANTA ANIT TLAJOMULCO DE ZU#IGA 45645 Jalisco
2567,EXCELENCIA EN AIRE ACONDICIONADO Y SISTEMAS  SA DE CV,MILPA 67 A FRANCISCO SARABIA ZAPOPAN 45235 Jalisco
2568,CORPORATIVO INSIGNIADE MEXICO  SA DE CV,LIBERTAD 1597 nan AGUA BLANCA INDUSTRIAL ZAPOPAN 45235 Jalisco
2569,PRODUCTOS Y EQUIPOS PARA FILTRACION DE OCCIDENTE  SA DE CV,CALLE MILPA 43 nan FRANCISCO SARABIA ZAPOPAN 45130 Jalisco
2570,INDUSTRIAL MACHEGOOT SA DE CV,JESUS SANCHEZ CARRILLO 1971 ######## PASEOS DEL SOL ZAPOPAN 45079 Jalisco
2571,FERRETERIA CORONA HNOS  SA DE CV,AVENIDA COLON 3094 nan JARDINES DEL SUR GUADALAJARA 44950 Jalisco
2572,RAPIDITO CAR WASH & LUB S DE RL DE CV,BLVD AGUA CALIENTE 1422 nan CALETE TIJUANA 22044 Baja California
2573,GUGA MERCANTIL SA DE CV,PSO EL LAGO 19407 nan EL LAGO TIJUANA 22210 Baja California
2574,RM AUTOMATIZACION SA DE CV,ING JUAN OJEDA ROBLES 275 B ANEXA BUEN AVISTA TIJUANA 22414 Baja California
2575,INTERNATIONAL BIO CARE  SA DE CV,SANTA ISABEL 402 nan BUEN AVISTA TIJUANA 22415 Baja California
2576,CIGAR HOUSE INTERNATIONAL  SA DE CV,REVOLUCION 1115 13 ZONA CENTRO TIJUANA 22000 Baja California
2577,A T HERNANDEZ S DE RL DE CV,CARRETERA AL AEROPUERTO 7777 10J GARITA OTAY TIJUANA 22430 Baja California
2578,PD COMERCIALIZADORA INTERNACIONAL  SA DE CV,IGNACIO COMONFORT 9317 D nan ZONA RIO TIJUANA 22010 Baja California
2579,J.S. CONSTRUCCIONES Y ARRENDAMIENTOS  SA DE CV,MARQUEZ DE LEON 1322 nan RIO TIJUANA 1A ETAPA TIJUANA 22320 Baja California
2580,BAJAMARKETING INTERNACIONAL  SA DE CV,VIA RAPIDA ORIENTE 8800 1309 ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
2581,IMPORTADORA TORRES YASOCIADOS  SA DE CV,16 924 BASE 2 LIBERTAD TIJUANA 22400 Baja California
2582,IMPRESIONES DIGITALES SA DE CV,BULEVARD CUAUHTEMOC 2150 LOCAL 2 ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
2583,IMAGEN TECNOLOGICA  SA DE CV,BLVD PACIFICO 10073 B PARQUE INDUSTRIAL PACIFICO TIJUANA 22643 Baja California
2584,OBRAS CIVILES URBANAS  SA DE CV,IXTAPAN DE LA SAL 12133 C DEPT 204 COLINAS DE AGUA CALI TIJUANA 22030 Baja California
2585,"PABACANO, SA DE CV",AV QUINTANA ROO 605 nan ZONA CENTRO TIJUANA 22000 Baja California
2586,DISTRIBUIDORA DE MARISCOS SONORA QUERIDA  SA DE CV,6TA FLORES MAGON 8560 nan ZONA CENTRO TIJUANA 22000 Baja California
2587,MODA BAJA  SA DE CV,OCAMPO 1632 nan ZONA CENTRO TIJUANA 22000 Baja California
2588,RENTAS DE EQUIPO Y MAQUINARIA  SA DE CV,34 SUR 124 nan RUBIO TIJUANA 22116 Baja California
2589,STUDIO 3351  SA DE CV,AV HERMOSILLO 3351 B MADERO TIJUANA 22040 Baja California
2590,AKUAMEX S DE RL DE CV,AVENIDA MURUA MARTINEZ 1000 G CAMPESTRE MURUA TIJUANA 22455 Baja California
2591,COMPLETE WELDING SUPPLY S DE RL DE CV,BLV GUSTAVO DIAZ ORDAZ 1952 nan JALISCO TIJUANA 22116 Baja California
2592,OPERMUNDO TURISTICA  SA DE CV,PASEO DE LOS HEROES LOC C10 ######## ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
2593,SEGNOR S DE RL DE CV,BLV GUSTAVO DIAZ ORDAZ 15352 4 LAS HUERTAS 3A SECCI TIJUANA 22115 Baja California
2594,QUALITY BAGS S DE RL DE CV,BLVD BELLAS ARTES 20240 A CIUDAD INDUSTRIAL TIJUANA 22444 Baja California
2595,UNITEL COMUNICACIONES  SA DE CV,OTAY CENTRO COMERCIAL 1900 61 Y 71 NUEVA TIJUANA TIJUANA 22435 Baja California
2596,ELECTRICA DIAZ S DE RL DE CV,YUCATAN Y AVILA CAMACHO S#N nan INDUSTRIAL SAN LUIS RIO COLORADO 83430 Sonora
2597,PROMOTORA PRODUCE & GROCERS  SA DE CV,AV VENUSTIANO CARRANZA 100 A CUAUHTEMOC SAN LUIS RIO COLORADO 83400 Sonora
2598,EPGC S DE RL DE CV,RIO NILO 310 nan GRANJAS VIRREYES MEXICALI 21190 Baja California
2599,MERCADOS LA VOZ DEL PUEBLO  SA DE CV,1RA ART# 123 707 nan ZONA CENTRO TIJUANA 22000 Baja California
2600,INTEGRACION EN VOZ DE MEXICO  SA DE CV,SIMON BLEY 8 nan OLIVARES HERMOSILLO 83180 Sonora
2601,CHILES SECOS JIMENEZ SA DE CV,SIN NOMBRE SN nan SAN ROMAN CULIACAN 80396 Sinaloa
2602,GRUPO PIGAX SA DE CV,PROLONGACION FEDERALISMO 4911 31 PALMILLAS CULIACAN 80150 Sinaloa
2603,SAZA MENSAJERIA  SA DE CV,RIO PIAXTLA 81 PTE GUADALUPE CULIACAN 80220 Sinaloa
2604,"TALLERES MONTE ALTO, SA DE CV",MAZATLAN CULIACAN KM208 SN nan EL RANCHITO CULIACAN 80300 Sinaloa
2605,OCRAMVI  SA DE CV,GRAL ALVARO OBREGON SUR 500 nan MIGUEL ALEMAN CULIACAN 80200 Sinaloa
2606,SERVICIOS DE CARGA YDESCARGA JEMO  SA DE CV,PUERTO SALINA CRUZ 10 A PARQUE INDUSTRIAL PORTUARIO A MAZATLAN 82050 Sinaloa
2607,IMAGENES MEDICAS S DE RL DE CV,AVENIDA LAS TORRES 7815 nan EL PIPILA TIJUANA 22206 Baja California
2608,BOUTIQUE DE ELECTRONICA TIJUANA  SA DE CV,AVE PASE0 DE LOS HEROES 95 19 B A ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
2609,"COMERCIAL SALAZAR,  SA DE CV",RUMOROSA 107 nan VALLE DEL RUBI TIJUANA 22180 Baja California
2610,QUIMICA & WATER SOL  SA DE CV,BARCO VARADO MANZANA 13 LOTE 11 nan HOJAZEN LOS CABOS 23473 Baja California Sur
2611,"ADILUB PENINSULAR,  SA DE CV",GUILLERMO PRIETO 950 nan CENTRO LA PAZ 23000 Baja California Sur
2612,GRUPO LEONFER S DE RL DE CV,MONTE EVEREST 115 nan EL MONTE TIJUANA 22555 Baja California
2613,LAMINA TROQUELADA EMPACA  SA DE CV,MANZANO 233 0 STA CRUZ DE LAS HUER TONALA 45410 Jalisco
2614,INDUSTRIAS ADVIEE SA DE CV,KM 22#5 CARRETERA GDL EL SALTO 150 nan CARRETERA AL SALTO EL SALTO 45680 Jalisco
2615,SUPER SERVICIOS EL CASTILLO  SA DE CV,AV EL VERDE 35 nan SAN JOSE DEL CASTILL EL SALTO 45685 Jalisco
2616,ENVASES Y TRANSPORTES CASAS  SA DE CV,CALLE GUADALUPE VICTORIA 8 nan OBRERA EL SALTO 45680 Jalisco
2617,MAYOREO DE DULCES M EXICANA  SA DE CV,AV ZUAZUA 531 nan PRIMERA SECCION MEXICALI 21100 Baja California
2618,"OPERADORA MEXICALI, SA DE CV",MAR DE CORTEZ 247 nan AGENCIA URBANA 1 SAN FELIPE MEXICALI 21850 Baja California
2619,NORDISTRIBUCIONES VETERINARIAS  SA DE CV,MEXICALI SAN FELIPE 126 nan XOCHIMILCO MEXICALI 21380 Baja California
2620,ETICA ENSENADA SA DE CV,HIDALGO 885 nan COL OBRERA ENSENADA 22830 Baja California
2621,PESCADOS Y MARISCOS PLAYA HERMOSA DE ENSENADA  SA DE CV,DIAMANTE 1865 nan HIDALGO ENSENADA 22880 Baja California
2622,LOTIFICADORA EL ENCANTO  SA DE CV,LAZARO CARDENAS 364 nan LAS PALMAS MEXICALI 21360 Baja California
2623,SISTEMAS CONSTRUCTIVOS DEL NORTE  SA DE CV,AV PODER LEGISLATIVO 1090 nan CARBAJAL MEXICALI 21370 Baja California
2624,PROMOTORA DEL CASTILLO DORADO SA DE CV,GRAL AGUSTIN SANGUINES 206 nan COL CARLOS PACHECO ENSENADA 22880 Baja California
2625,GASOLINERA GUASAVE  SA DE CV,ALFONSO G CALDERON 222 nan CENTRO GUASAVE 81000 Sinaloa
2626,AIR DYNAMICS  SA DE CV  SA DE CV,NO REELECCION OTE 325 nan CIUDAD OBREGON CENTR CAJEME 85000 Sonora
2627,PAPELANDIA  SA DE CV,NO REELECCION OTE 506 nan CENTRO CAJEME 85000 Sonora
2628,PAPELERIA Y VARIOS  SA DE CV,CHIHUAHUA 902 SUR nan CAMPESTRE CAJEME 85160 Sonora
2629,"ARTICULOS KAYIANG, SA DE CV",GALEANA ESQ TAMAUILIPAS 301 PTE nan ZONA CENTRO CAJEME 85000 Sonora
2630,OPTICA PROFESIONAL DE CAJEME  SA DE CV,GUERRERO 701 nan CENTRO CAJEME 85000 Sonora
2631,EXPEKTA CONSTRUCCIONES  SA DE CV,TETABIATE 733 nan VILLA DEL TETABIATE CAJEME 85100 Sonora
2632,SALO ALIMENTOS PECUARIOS  SA DE CV,CARRETERA INTERNACIONAL OBREGON KM 5 nan VILLA BONITA CAJEME 85210 Sonora
2633,UNIDAD MEDICA LA PURISIMA  SA DE CV,MAYO OTE 423 nan ZONA NORTE CAJEME 85010 Sonora
2634,ERUS  SA DE CV,5 DE FEBRERO 272 L7 ZONA NORTE CAJEME 85040 Sonora
2635,MAZOSZUNAS S DE RL DE CV,PUERTO PROGRESO 1213 A nan ALFREDO V BONFIL MAZATLAN 82050 Sinaloa
2636,MARES SEA FOOD SA DE CV,ALVARO OBREGON 1907 1 CENTRO MAZATLAN 82000 Sinaloa
2637,FERREVILVE  SA DE CV,HERRERA Y CAIRO 102 nan TALA CENTRO TALA 45300 Jalisco
2638,"GRUAS EXPRESS, SA DE CV",CARRET GUAD A LAGOS DE MORENO KM 9 350 KM 9350 nan TEPATITLAN DE MORELO TEPATITLAN DE MORELOS 47600 Jalisco
2639,DISTRIBUIDORA DE BELLEZA LOS PERICOS  SA DE CV,DEL TESORO 1 nan VALLE ESCONDIDO HERMOSILLO 83207 Sonora
2640,MPC MAR PACIFICO COMERCIALIZADORA  SA DE CV,VILLAS DE MEDITERRANEO 74 A VILLAS DEL MEDITERRA HERMOSILLO 83220 Sonora
2641,ECONOMATO MEXICANA  SA DE CV,18 DE MARZO 32 1 LOMAS PITIC HERMOSILLO 83010 Sonora
2642,MARPECA  SA DE CV,ALBERTO GUTIERREZ 208 ######## BALDERRAMA HERMOSILLO 83180 Sonora
2643,VIVERO JARDIN BELLO DE SONORA  SA DE CV,JUAREZ 380 nan BUGAMBILIAS HERMOSILLO 83140 Sonora
2644,INMOBILIARIA ILT  SA DE CV,AVENIDA MANUEL Z CUBILLAS 74 nan CENTENARIO HERMOSILLO 83260 Sonora
2645,TRANSPORTES REAL DELCOBRE DE CANANEA  SA DE CV,CAMILO MARTINEZ 5 nan LEYES DE REFORMA II CANANEA 84623 Sonora
2646,BORGAM COMERCIALIZADORA  SA DE CV,PERIFERICO SUR 303 B Y GRIEGA HERMOSILLO 83290 Sonora
2647,MULTIVERSIDAD PANAMERICANA  SA DE CV,ANTIGUO EJIDO SN nan ZONA MILITAR CUARTEL HERMOSILLO 83145 Sonora
2648,PACIFIC SOFT  SA DE CV,AVENIDA VERACRUZ 7 ######## HERMOSILLO CENTRO HERMOSILLO 83000 Sonora
2649,COMERCIALIZADORA REYES  SA DE CV,BLVD SOLIDARIDAD 952 nan CUATRO DE MARZO HERMOSILLO 83105 Sonora
2650,MOBSIGN DEVELOPMENTS SA DE CV,AVE NINOS HEROES 115 A CENTRO HERMOSILLO 83000 Sonora
2651,ALE MAR REFACCIONARIAS SA DE CV,PERIFERICO NTE NUM 601 nan EL CHOYAL HERMOSILLO 83130 Sonora
2652,PROVEEDORA MEDICA DEL NOROESTE SA DE CV,BLV NAVARRETE 183 A VALLE VERDE HERMOSILLO 83200 Sonora
2653,INTERCONEXIONES Y SISTEMAS  SA DE CV,AV QUINTANA ROO 272 nan SAN BENITO HERMOSILLO 83190 Sonora
2654,NUNEZ GARLANT  SA DE CV,ZACATECAS 146 nan SAN BENITO HERMOSILLO 83190 Sonora
2655,MAG CIRCULO MEDICO  SA DE CV,AMERICAS 94 nan SAN BENITO HERMOSILLO 83190 Sonora
2656,MEGAFRUTTA  SA DE CV,CAMELIA SN A14 LIBERTAD HERMOSILLO 83130 Sonora
2657,PROYECTOS Y EDIFICACIONES RANDA  SA DE CV,AVENIDA  AGUASCALIENTES 158 1 SAN BENITO HERMOSILLO 83190 Sonora
2658,"DEMED, SA DE CV",AVENIDA AMERICAS 94 nan SAN BENITO HERMOSILLO 83190 Sonora
2659,ETILENOS INDUSTRIALES  SA DE CV,SEVERIANO M TALAMANTE 10 nan SAHUARO HERMOSILLO 83170 Sonora
2660,CREADORES DE ESPACIOS EXCEPCIONALES MOBER  SA DE CV,LA REFORMA 229 nan PRADOS DEL CENTENARI HERMOSILLO 83260 Sonora
2661,TALLER ELECTRICO OLIVERIO  SA DE CV,JIMENEZ SN nan TIERRA BLANCA NAVOJOA 85820 Sonora
2662,ACEROS MODULARES DE SONORA SA DE CV,QUINTANA ROO PONIENTE 613 nan NAVOJOA CENTRO NAVOJOA 85800 Sonora
