,nombre,direccion
185,LLANTERA B Y B  SA DE CV,AV 1 3501 nan HUILANGO CORDOBA 94690 Veracruz
186,REFACCIONES CORONA SDE RL DE CV,BOULEVARD E ZAPATA 35 nan CENTRO TEZONAPA 95093 Veracruz
187,"LABARDINI, SA DE CV",PONIENTE 7 37 SN CENTRO ORIZABA 94300 Veracruz
188,"EXMALI, SA DE CV",NORTE 30 561 nan ADOLFO LOPEZ MATEOS ORIZABA 94324 Veracruz
189,PAREJA INSTALACIONESELECTRICAS SA DE CV,PONIENTE 7 533 303 ORIZABA CENTRO ORIZABA 94300 Veracruz
190,ACUARIO MONTAJES INDUSTRIALES  SA DE CV,AV 16 DE SEPTIEMBRE 640 nan CIDOSA ORIZABA 94370 Veracruz
191,ARRENDADORA Y CONSTRUCTORA AMADOR  SA DE CV,TENOSIQUE 96 3 VISTA ALEGRE BOCA DEL RIO 94295 Veracruz
192,RIEGOS Y MAQUINARIA AGRICOLA PESCADOR SA DE CV,V CARRANZA 13 1 CENTRO CARDEL LA ANTIGUA 91680 Veracruz
193,FERRETERIA Y MATERIALES PARA CONSTRUCCION ANDRADE  SA DE CV,HUMBOLDT NORTE SN nan CENTRO PEROTE 91270 Veracruz
194,AGENCIA DE VIAJES CARMEN S DE RL DE CV,CALLE 27 POR 32 Y 34 151 nan BUENAVISTA MERIDA 97127 Yucatan
195,E CONCRETOS  SA DE CV,CALLE 21 258 B nan ROMA MERIDA 97218 Yucatan
196,MEDIOS ELECTRONICOS DE MERIDA SA DE CV,CALLE 62 508 ALTOS MERIDA CENTRO MERIDA 97000 Yucatan
197,MARNA DEL SURESTE SA DE CV,CALLE 56 420 nan FRACC PASEOS DE CHENKU MERIDA 97219 Yucatan
198,INGENIERIA ALTERNATIVA SA DE CV,CALLE 20 253 1 B LIMONES MERIDA 97219 Yucatan
199,DECORACION INN SA DE CV,CALLE 7 186 A nan GARCIA GINERES MERIDA 97070 Yucatan
200,VIBROPRENSADOS KU SA DE CV,CARR SAN ANTONIO OOL 74 Z nan DZITYA MERIDA 97302 Yucatan
201,MECANICA DINAMICA DEPROCESOS SA DE CV,32 X 57 456 nan ROBLE AGRICOLA MERIDA 97255 Yucatan
202,OSTAL  SA DE CV,CALLE 20 K 264 nan JARDINES DEL NORTE MERIDA 97139 Yucatan
203,INDUSTRIA ELECTRONICA MEDICA  SA DE CV,CALLE 13 POR 40 Y 42 267 A BI nan COL SAN DAMIAN MERIDA 97218 Yucatan
204,TUBOS Y MANGUERAS FLEXIBLES DEL SURESTE SA DE CV,CALLE 14 140 A nan CHUMINOPOLIS MERIDA 97158 Yucatan
205,"AUTOS RAFA, SA DE CV",CALLE 1 400 X 6 COL DIAZ ORDAZ MERIDA 97130 Yucatan
206,"OPTIMIZA CONSULTING, SA DE CV",CALLE 48 POR 23 Y 25 368 0 AMPLIACION REVOLUCIO MERIDA 97115 Yucatan
207,COMERCIALIZADORA MEDICA DEL SURESTE  SA DE CV,CALLE 33 451 E 1 JESUS CARRANZA MERIDA 97109 Yucatan
208,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  SA DE CV,CALLE 53 474 nan CENTRO MERIDA 97000 Yucatan
209,TEYA HOTEL Y CLUB CAMPESTRE  SA DE CV,KM 12 5 CARRET MERIDA  PTO JUAREZ SN nan KANASIN KANASIN 97370 Yucatan
210,VEULENT DE MEXICO SA DE CV,CALLE 4 X 15 Y 4 170 A 1002 RESIDENCIAL MONTECRI MERIDA 97133 Yucatan
211,"EVENTOS GRANDES, SA DE CV",C 33 X 30 Y 32 N 230 nan FRANCISCO DE MONTEJO MERIDA 97203 Yucatan
212,CLUB DE GOLF DE ZACATECAS SA DE CV,EX HDA DE BERNARDEZ SN nan FRACC LOMAS DE BERNARDEZ GUADALUPE 98600 Zacatecas
213,SINTRA COMPAIA DE TRANSPORTES  SA DE CV,CALZADA LUIS MOYA 900 nan GONZALEZ ORTEGA ZACATECAS 98087 Zacatecas
214,HI TEC  SA DE CV,AV UNIVERSIDAD 118 nan HIDRAULICA ZACATECAS 98068 Zacatecas
215,FERREQUINCE  SA DE CV,CALLE 15 35 nan LA HONDA MIGUEL AUZA 98340 Zacatecas
216,COMERCIALIZADORA DE FRIJOL EL AGUANAVAL  SA DE CV,AV ISMAEL GARCIA CONDE 2 nan RIO GRANDE RIO GRANDE 98400 Zacatecas
217,METALS & SUPPLIES DEMEXICO  SA DE CV,CALZADA UNIVERSIDAD 202 A PROGRESO ZACATECAS 98066 Zacatecas
218,"MPC DE MEXICO, SA DE CV",FRANCISCO I MADERO 37 7 COL CENTRO GUADALUPE 98600 Zacatecas
219,GAS MICHELLE  SA DE CV,CERVANTES CORONA 18 nan OJOCALIENTE CENTRO OJOCALIENTE 98710 Zacatecas
220,AFLECSA  SA DE CV,CALLE CUAUHTEMOC OTE 1300 nan PARAS MONTEMORELOS 67520 Nuevo Leon
221,PLANTA DESPEPITADORALEQUEITIO  SA DE CV,DOMICILIO CONOCIDO EJ LEQUEITO SN nan LOCALIDAD EL LEQUEIT FRANCISCO I MADERO 27900 Coahuila
222,RED SISTEM DE MEXICO SA DE CV,SANTA MARIA PTE 930 nan MODERNA TORREON 27170 Coahuila
223,EXA INDUSTRIAL SA DE CV,CARR TORREON MATAMOROS KM 10#5 nan SAN MIGUEL MATAMOROS 27440 Coahuila
224,URRAZA-ANAYA  SA DE CV,CARRETERA LAZARO CARDENAS 399 nan FRESNO FRANCISCO I MADERO 27900 Coahuila
225,TRANSPORTES SERIBA  SA DE CV,AV PSO DEL VIENTO SUR 525 nan AMPL LA ROSITA TORREON 27250 Coahuila
226,AUTOS ROSITA  SA DE CV,CALLEJON DE LOS MILAGROS 120 nan CAMPESTRE LA ROSITA TORREON 27250 Coahuila
227,BUBBLE CLEANLY AND MORE  SA DE CV,CALZADA NOGALES 55 nan LAS MARGARITAS AMP TORREON 27130 Coahuila
228,ALFA TRES ESPECIALIDADES  SA DE CV,AV JUAREZ 703 ORIENTE CENTRO TORREON 27000 Coahuila
229,PERFORADORES UNIDOS DE LA LAGUNA  SA DE CV,PDTE CARRANZA OTE 1370 nan CENTRO TORREON 27000 Coahuila
230,"STEAK AND MORE, SA DE CV",BLVD INDEPENDENCIA 2557 1 NUEVO SAN ISIDRO TORREON 27100 Coahuila
231,RIVERA FRENOS DEL NORTE  SA DE CV,CALLE MARTIRES DE RIO BLANCO 685 NTE nan TORREON# CENTRO TORREON 27000 Coahuila
232,GARZA Y GARZA ASESORES SA DE CV,MONACO 690 1 COL SAN ISIDRO TORREON 27100 Coahuila
233,COMERCIALIZADORA DE INSUMOS AUTOMOTRICES SA DE CV,RIO CONCHOS 1462 nan MAGDALENAS TORREON 27010 Coahuila
234,PROYECTOS E INSTALACIONES ELECTRICAS DE LA LAGUNA  SA DE CV,BLVD EL TAJITO 8900 LOC 2 EL TAJITO TORREON 27100 Coahuila
235,RESTAURANTE QUINTA EL ATORON SA DE CV,CONOCIDO S#N nan LAS GRANJAS TUXPAM 92850 Veracruz
236,PROVEEDORA DE TELECOMUNICACIONES Y CONSTRUCCION  SA DE CV,6 ORIENTE 48 ALTOS ######## OBRERA POZA RICA DE HIDALGO 93260 Veracruz
237,LAMINAS Y ALAMBRES DEL NORTE  SA DE CV,20 DE NOVIEMBRE 1203 nan ARROYO DEL MAIZ POZA RICA DE HIDALGO 93230 Veracruz
238,COMBUSTIBLES Y ACEITES LA FE  SA DE CV,TUXPAN TAMPICO KILOMETRO 54 nan LA PUERTA CERRO AZUL 92511 Veracruz
239,AUTO REFACCIONARIA FRANCO SA DE CV,ZARAGOZA Y CARRET NAL SN nan PROGRESO NARANJOS AMATLAN 92340 Veracruz
240,TELECOMUNICACIONES DE LA HUASTECA  SA DE CV,MORELOS 27 nan HUEJUTLA DE REYES CENTRO HUEJUTLA DE REYES 43000 Hidalgo
241,SERVICIO ATLAPEXCO  SA DE CV,CARRETERA  ATLAPEXCO#HUAUTLA KM 114 nan ATLAPEXCO ATLAPEXCO 43060 Hidalgo
242,MERCADO TOTAL PARA SU CASA  SA DE CV,BVLD MEXICO LAREDO 403 NORTE OBRERA CIUDAD VALLES 79050 San Luis Potosi
243,GRUPO DE MEDICION ELECTRONICO  SA DE CV,AV INDEPENDENCIA OTE 202 A STA CLARA TOLUCA 50090 Estado de Mexico
244,ELECTRICA SANTA ANA DE TOLUCA SA DE CV,JUAREZ NORTE 100 E nan CENTRO TOLUCA 50000 Estado de Mexico
245,PRONTO PRINT IMPRESIONES  SA DE CV,GALEANA 100 nan CENTRO TOLUCA 50000 Estado de Mexico
246,INDUSTRIAL PROCESADORA DE ALIMENTOS  SA DE CV,JUAN ALDAMA SUR 400 nan SAN MATEO OXTOTITLAN TOLUCA 50100 Estado de Mexico
247,CONCENTRACION COMERCIAL SA DE CV,JUAREZ SUR 116 B nan CENTRO TOLUCA 50000 Estado de Mexico
248,"DAYS SHOES, SA DE CV",JUAN N MIRAFUENTES 201 A VALLE VERDE TOLUCA 50190 Estado de Mexico
249,DIPROFLEX  SA DE CV,MANUEL J CLOUTHIER 1017 1 PILARES METEPEC 52179 Estado de Mexico
250,EQUIPOS Y REFACCIONES R Y E  SA DE CV,SAN MATEO MZ 15 LT 87 276 nan VILLA SANTIN TOLUCA 50214 Estado de Mexico
251,INGENIERIA EN MANUFACTURAS FAMARO  SA DE CV,AV REVOLUCION 14 ######## EL CARMEN TOTOLTEPEC TOLUCA 50240 Estado de Mexico
252,N&C PROYECTOS TOTALES EN CONSTRUCION E INMUEBLES  SA DE CV,LOMA DE SANTA FE  LOTE4 MZ25 4A LA LOMA ZINACANTEPEC 51355 Estado de Mexico
253,NORLEX INTERNACIONAL SA DE CV,AV TECNOLOGICO 11#A MZ L LT 28 LA VIRGEN METEPEC 52149 Estado de Mexico
254,COMERCIALIZADORA TRIMAR  SA DE CV,WENCESLAO LABRA 114 nan STA MARIA DE LAS ROSAS TOLUCA 50140 Estado de Mexico
255,SERVICIO CIRCUITO EXTERIOR  SA DE CV,CARR MUNICIPAL CIRCUITO EXTERIOR METROPOLITANO SIN NUME nan SANTA MARIA SAN MATEO ATENCO 52104 Estado de Mexico
256,"GALERIA TURISTICA, SA DE CV",CALLE FRANCISCO MURGUIA PONIENTE 107 B FRANCISCO MURGUIA EL TOLUCA 50130 Estado de Mexico
257,"JJ ELECTRONICS, SA DE CV",LAGUNA MADRE 806 nan NUEVA OXTOTITLAN TOLUCA 50100 Estado de Mexico
258,OPERADORA COMERCIAL INNOVAX  SA DE CV,AVENIDA INDEPENDENCIA 1311 nan INDEPENDENCIA TOLUCA 50070 Estado de Mexico
259,INTEEGRA PROFESIONALES EN ARQUITECTURA VALUACION  SA DE CV,JUAN ALDAMA SUR 802 2 FRANCISCO MURGUIA TOLUCA 50130 Estado de Mexico
260,INFRAESTRUCTURA PARATELECOMUNICACION ME JORADA  SA DE CV,SEGUNDA CERRADA DE INDEPENDENCIA 3 nan CACALOMACAN CENTRO TOLUCA 50265 Estado de Mexico
261,MULTICONSTRUCCIONES ALBAGSA  SA DE CV,GABINO VAZQUEZ 1 401 SAN PEDRO TOTOLTEPEC TOLUCA 50226 Estado de Mexico
262,AXAN DISTRIBUCION SA DE CV,VALENTIN GOMEZ FARIAS 1804 nan SAN BERNARDINO TOLUCA 50080 Estado de Mexico
263,MAYSER GRUPO EMPRESARIAL  SA DE CV,JOSE LOPEZ PORTILLO 730 nan SAN MATEO OTZACATIPA TOLUCA 50220 Estado de Mexico
264,PAPELES Y PRODUCTOS INTERNACIONALES  SA DE CV,PUERTO DE GUAYMAS 1 nan SAN JERONIMO CHICAHU METEPEC 52170 Estado de Mexico
265,OPERADORA MERUVE  SA DE CV,AV TECNOLOGICO 620 NTE nan BELLAVISTA METEPEC 52172 Estado de Mexico
266,PERFUMERIA MERCANTILDE TOLUCA SA DE CV,PLAN DE AYALA 301 nan LA MAGDALENA TOLUCA 50190 Estado de Mexico
267,BUFETE INMOBILIARIO VILCHIS Y ASOCIADOS  SA DE CV,JUAN ALVAREZ PTE 104 1ER PISO FRANCISCO MURGUIA TOLUCA 50130 Estado de Mexico
268,MAUSOMEX  SA DE CV,JDN 5 DE MAYO 103 nan STA CLARA TOLUCA 50090 Estado de Mexico
269,"PECHOS, PECHITOS O PECHOTES  SA DE CV",PRIMERO DE MAYO 1505 nan REFORMA TOLUCA 50090 Estado de Mexico
270,COMPUTOL  SA DE CV,INDEPENDENCIA OTE 1017 2A REFORMA Y FERROCARRILES NACION TOLUCA 50070 Estado de Mexico
271,COMERCIALIZADORA VICONT  SA DE CV,CALLE 8 A 1580 nan FERROCARRIL GUADALAJARA 44440 Jalisco
272,INGENIERIA SIMACOIR  SA DE CV,AV BENITO JUAREZ 4 nan STA CATARINA LERMA 52050 Estado de Mexico
273,PATHROS COMERCIALIZADORA  SA DE CV,MARIE CURIE 355 nan REFORMA Y FERROCARRILES NACION TOLUCA 50070 Estado de Mexico
274,COMISIONES Y REPRESENTACIONES JARET  SA DE CV,HACIENDA SAN NICOLAS MZ2 LT5 CASA B SAN MATEO OTZACATIPAN TOLUCA 50220 Estado de Mexico
275,"LLANTICAR ARIZ, SA DE CV",PROLONGACION PASEO DE LOS INSURGENTES SN nan TENANCINGO TENANCINGO 52400 Estado de Mexico
276,HERCUZE SA DE CV,CARR JILOTEPEC IXTLA KM 40 5 nan CHAPA DE MOTA CHAPA DE MOTA 54350 Estado de Mexico
277,QUIMERA INDUSTRIAL  SA DE CV,MANZANA 1 LOTE 5 SN nan PARQUE IND JILOTEPEC JILOTEPEC 54240 Estado de Mexico
278,RECUPERADORA MVA LA DILIGENCIA  SA DE CV,CARRETERA ESTATAL IXTLAHUACA A JILOTEPEC SN nan SAN GABRIEL CHAPA DE MOTA 54386 Estado de Mexico
279,GRUPO AVICOLA SANTA CRUZ  SA DE CV,DOM CONOCIDO SN nan STA CRUZ TEPEXPAN JIQUIPILCO 50820 Estado de Mexico
280,SISTEMA DE CABLE DELSUR SA DE CV,LOS LIBERALES SN nan JUAREZ TEJUPILCO 51402 Estado de Mexico
281,FERRETERIA CASA GARV SA DE CV,JOSEFA ORTIZ DE DOMINGUEZ 25 nan MEXICO 68 TEJUPILCO 51400 Estado de Mexico
282,MANUFACTURAS INDUSTRIALES Y DE SERVICIOS SA DE CV,IGNACIO ZARAGOZA 111 nan GUADALUPE HIDALGO OCOYOACAC 52740 Estado de Mexico
283,ARKIA PROYECTOS  SA DE CV,INDEPENDENCIA SUR 21 nan SAN LORENZO TEPALTITLAN TOLUCA 50010 Estado de Mexico
284,MACROPISOS DEL BAJIO SA DE CV,ANTIGUO CAMINO AMOMOLULCO#OCOYOACAC KM 2 A A BARRIO DE SANTA MARI OCOYOACAC 52740 Estado de Mexico
285,AUTOTRANSPORTE DEL VALLE DE TOLUCA SA DE CV,JOSE MARIA MORELOS 687 nan DE LA VERACRUZ ZINACANTEPEC 51356 Estado de Mexico
286,TRIMAR MATERIALES SA DE CV,AV SOLIDARIDAD LAS TORRES 2107 nan GUADALUPE SAN BUENAV TOLUCA 50110 Estado de Mexico
287,GRUPO FORESTAL NEVADO  SA DE CV,AGUA BENDITA SN nan COATEPEC HARINAS COATEPEC HARINAS 51700 Estado de Mexico
288,IEMARSON  SA DE CV,BELISARIO DOMINGUEZ 528 nan DEPORTIVA NAVOJOA 85860 Sonora
289,REFRIGERACION DE HERMOSILLO CAMPOY BELTRAN  SA DE CV,CLL QUINTANA ROO 1001 D CHAPULTEPEC CAJEME 85100 Sonora
290,BOCA NORTE DEL SIARIC SC DE RL DE CV,PERLAS 71 ######## PAREDON COLORADO BENITO JUAREZ 85298 Sonora
291,PINKME IMPULSORES INMOBILIARIOS  SA DE CV,VIA MONTECARLO 1462 nan REAL DEL MAR TIJUANA 22000 Baja California
292,SOLUCIONES VIALES SA DE CV,CALLE JOSE MARIA MORELOS 800 nan LA GLORIA TIJUANA 22106 Baja California
293,INTERNACIONAL ORTOPEDICA  SA DE CV,BLVD AGUA CALIENTE 4558 10 AVIACION TIJUANA 22014 Baja California
294,INDIO PRODUCTS MEXICO  SA DE CV,AV DE LOS POLLOS 450 A LAS LILAS TIJUANA 22105 Baja California
295,MADERERIA Y FERRETERIA ESPECIAL  SA DE CV,INSURGENTES 26Y28 nan LA PRESA CAMPOS Y SA TIJUANA 22223 Baja California
296,ARQYCONS  SA DE CV,CAMINO ANTIGUO A TECATE 7200 nan MERIDA TIJUANA 22660 Baja California
297,TALLER ESTRUCTURAS MICHEL  SA DE CV,ANAHUAC 64 nan FORTIN DE LAS FLORES TIJUANA 22114 Baja California
298,CODE SERVICES COMPANY  SA DE CV,RYERSON 232 INT A ZONA CENTRO ENSENADA 22800 Baja California
299,TRANSPORTES INTERNACIONALES TECATE SA DE CV,CULIACAN NUM 80 nan INDUSTRIAL TECATE 21430 Baja California
300,"CADENA BAJA IMPORTS,SRL DE CV",IGNACIO ZARAGOZA 368 nan MANEADERO ENSENADA 22790 Baja California
301,POLIESTIRENOS DE ENSENADA  SA DE CV,KM 20 5 CRT EDA SAN QTN SN nan MANEADERO ENSENADA 22790 Baja California
302,COMPAIA DE ANUNCIOS SA DE CV,RIO DE LA PLATA 4523 L 14 CORDOBA AMERICAS JUAREZ 32310 Chihuahua
303,IMPORTADORA SODI  SA DE CV,CALLE RIO BAVISPE 4306 A nan CORDOBA AMERICAS JUAREZ 32310 Chihuahua
304,EQUIPOS DE JUAREZ SA DE CV,SIMON BOLIVAR 2873 nan AMERICA JUAREZ 32300 Chihuahua
305,RECICLADOS PASO DEL NORTE  SA DE CV,CALLE PROFESORA ROSA MARIA TOVAR 11678 nan VILLA ESPERANZA JUAREZ 32675 Chihuahua
306,CELLSERV DE MEXICO  SA DE CV,AV DR GUSTAVO BAZ 176 BOD 3 SAN JERONIMO TEPETLA TLALNEPANTLA DE BAZ 54054 Estado de Mexico
307,TRAILERS Y SERVICIOSDE JUAREZ  SA DE CV,PANAMERICANA 11291 nan GRANJAS POLO GAMBOA JUAREZ 32674 Chihuahua
308,TELEINFORMATICA S DERL DE CV,CALLE PLAN DE AYUTLA 5519 nan BUROCRATA 2A SECC JUAREZ 32340 Chihuahua
309,OPTICAS 20/20 DE MEXICO  SA DE CV,AV TECNOLOGICO 3575 10 PRADERA DORADA 1 Y 2 JUAREZ 32618 Chihuahua
310,"COEM DEL ATLANTICO, SA DE CV",FLORES MAGON 411 nan PALMA SOLA COATZACOALCOS 96579 Veracruz
311,GRUAS VIRGO  SA DE CV,CARRETERA LAS CHOAPAS CUICHAPA KM 2 MAS 200 SN nan J MARIA ROSADO LAS CHOAPAS 96980 Veracruz
312,ORICO RENTAL SERVICES  SA DE CV,LAZARO CARDENAS 902 D MARIA DE LA PIEDAD COATZACOALCOS 96410 Veracruz
313,GRUPO VERIGOLFO  SA DE CV,FRANCISCO I MADERO 2 nan CUATRO CAMINOS AGUA DULCE 96660 Veracruz
314,TENERIA COLLAZO  SA DE CV,IGNACIO RAYON 525 nan COL OBREGON LEON 37320 Guanajuato
315,TENERIA FAMOSA DE LEON SA DE CV,SUBIDA AL CALVARIO 112 nan OBREGON LEON 37320 Guanajuato
316,MUEBLES SIRIUS SA DE CV,LORETO 108 nan PE#ITAS LEON 37180 Guanajuato
317,"GRUPO FPV, SA DE CV",POETAS 602 nan PANORAMA LEON 37160 Guanajuato
318,REFACCIONES Y FRENOSULTRA  SA DE CV,BLV HERMANOS ALDAMA 612 nan SAN MIGUEL LEON 37390 Guanajuato
319,EGIPTO Y EL MUNDO SA DE CV,DIQUE 417 B 4#B JARDINES DEL MORAL LEON 37160 Guanajuato
320,REPRESENTACIONES PAFACO  SA DE CV,ATENAS 209 nan MODERNA LEON 37328 Guanajuato
321,PORTILLO Y ASOCIADOS SA DE CV,TABASCO 202 nan BELLAVISTA LEON 37360 Guanajuato
322,INDUSTRIAL KEM DE LEON  SA DE CV,PUERTO DE GIBRALTAR 612 nan LOMA BONITA LEON 37420 Guanajuato
323,INGENIERIA SUMINISTROS E INSTALACIONES  SA DE CV,FLORENCIO ANTILLON 101 nan BELLAVISTA LEON 37360 Guanajuato
324,CONSTRUELECTRICA MEXICANA  SA DE CV,MANUEL BARANDA 501 nan SAN JOSE DEL CONSUEL LEON 37200 Guanajuato
325,GRUPO REYFRE  SA DE CV,BLV TIMOTEO LOZANO 608 nan LAS MARGARITAS LEON 37468 Guanajuato
326,TRM INTERNATIONAL DEMEXICO  SA DE CV,PRESA DEL PALMITO 103 nan HERCILIA MIGUEL ALEMAN 88306 Tamaulipas
327,"ELECTRONICA CHIAPAS, SA DE CV",CALLE 2 ORIENTE SUR 235 nan CENTRO TUXTLA GUTIERREZ 29000 Chiapas
328,"CLINICA SUCRE, SA DE CV",AV 1RA NORTE ORIENTE 1088 nan TUXTLA GUTIERREZ CENTRO TUXTLA GUTIERREZ 29000 Chiapas
329,COPARE COMERCIALIZADORA  SA DE CV,2 ORIENTE SUR 331 nan AMPLIACION TERAN TUXTLA GUTIERREZ 29059 Chiapas
330,PERFILES Y CARROCERIAS DE CHIAPAS  SA DE CV,CARRET INTERNACIONAL KM133 320 BERRIOZABAL BERRIOZABAL 29130 Chiapas
331,MUEBLES INDUSTRIALESCHANONA  SA DE CV,CARRETERA INTERNACIONAL KM1078 SN nan PLAN DE AYALA TUXTLA GUTIERREZ 29110 Chiapas
332,COMERCIALIZADORA Y CONSTRUCTORA EN CHIAPAS  SA DE CV,AND CHANCALA MZ 37 9 nan INFONAVIT SOLIDARIDA TUXTLA GUTIERREZ 29050 Chiapas
333,DISTRIBUIDORES AGROVETERINARIOS NACIONALES DIAVEN  SA DE CV,SIERRA NEVADA 130 nan MONTSERRAT TUXTLA GUTIERREZ 29070 Chiapas
334,"SUMINISTROS TUXTLA,  SA DE CV",AVENIDA 2 SUR PONIENTE 1184 nan CENTRO TUXTLA GUTIERREZ 29000 Chiapas
335,DIPROMED DE OCOZOCOAUTLA SA DE CV,9A SUR ORIENTE 724 SN SAN RAMON OCOZOCOAUTLA DE ESPINOSA 29140 Chiapas
336,AUTO SERVICIO CABALLERO  SA DE CV,BOULEVARD ANGEL ALBINO CORZO 914 nan LOS CHOFERES TUXTLA GUTIERREZ 29078 Chiapas
337,PARAL DISTRIBUIDORA DE REFRESCOS  SA DE CV,10 AVENIDA NORTE 68 nan CINCO DE FEBRERO TAPACHULA 30710 Chiapas
338,COMERCIALIZADORA HERTON  SA DE CV,1A AVE SUR PONIENTE 662 P BAJA CENTRO TUXTLA GUTIERREZ 29000 Chiapas
339,RC TRAILERS S DE RL DE CV,GALEANA NTE 139 ######## RAMIREZ ZAMORA 59620 Michoacan
340,COMERCIALIZADORA DE LA CIENEGA SA DE CV,BLVD LAZARO CARDENAS NORTE 223 nan CENTRO SAHUAYO 59000 Michoacan
341,BOLSIPOLIMPRESIONES DE MICHOACAN  SA DE CV,FRAY JACOBO DACIANO 758 C ANAHUAC ZACAPU 58630 Michoacan
342,CONSTRUCCIONES COVIMEX  SA DE CV,INGLATERRA 7171 C LOMAS UNIVERSIDAD ZAPOPAN 45016 Jalisco
343,CONSTRUCTORA GUERRERO HERMANOS  SA DE CV,CONOCIDO SN nan JANAMUATO PURUANDIRO 58531 Michoacan
344,FER CORP  SA DE CV,PRIVADA 5 DE MAYO 25 nan CENTRO PUREPERO 58760 Michoacan
345,SERVICIOS GIGAR  SA DE CV,JUAREZ OTE 683 nan ZACAPU CENTRO ZACAPU 58600 Michoacan
346,GRUPO COBETZA  SA DE CV,HIDALGO 23 107 108 ZACAPU CENTRO ZACAPU 58600 Michoacan
347,RESINAS QUIMICAS DE MICHOACAN  SA DE CV,BENITO JUAREZ PONIENTE 43 A ZACAPU CENTRO ZACAPU 58600 Michoacan
348,ASESORIA Y SERVICIOSAMBIENTALES Y FORES TALES  SA DE CV,PLATEROS 503 nan EL MIRADOR URUAPAN 60010 Michoacan
349,GRUPO PIEM DE OCCIDENTE  SA DE CV,PROLONGACION PANORAMA 7 nan LOMAS DEL VALLE NORT URUAPAN 60110 Michoacan
350,GASOLINERA Q  SA DE CV,CALZADA BENITO JUAREZ 101 nan RAMON FARIAS URUAPAN 60050 Michoacan
351,CHARISMA  SA DE CV,MORELOS 21 B URUAPAN URUAPAN 60050 Michoacan
352,CATARATAS DEL BALSAS  SA DE CV,CARRETERA ESTATAL LIBRAMIENTO LAS GUACAMAYAS ZIHUA 300 nan LAS GUACAMAYAS LAZARO CARDENAS 60990 Michoacan
353,GRUPO COMERCIAL COSTA BAJIO  SA DE CV,VICENTE RIVA PALACIO 319 nan CENTRO LAZARO CARDENAS 60950 Michoacan
354,SISTEMAS DE TELEVISION POR CABLE DE MICHOACAN  SA DE CV,AV MELCHOR OCAMPO 48 SN 2DO SECTOR DE FIDELA LAZARO CARDENAS 60950 Michoacan
355,COMPANIA MADERERA ZAMORA  SA DE CV,CARRETERA ESTATAL COALCOMAN VILLAVICTORIA KM 3 nan COALCOMAN DE VAZQUEZ COALCOMAN DE VAZQUEZ PALLARES 60840 Michoacan
356,PIHESA CONSTRUCTORES SA DE CV,METEORITO 1024 nan LOMAS DEL SOL CULIACAN 80016 Sinaloa
357,"FANATICS SPORTS,  SA DE CV",ALVARO OBREGON SUR 415 A JORGE ALMADA CULIACAN 80200 Sinaloa
358,BUX PUNTUAL  SA DE CV,GIRASOL 1569 nan MARGARITA CULIACAN 80270 Sinaloa
359,GRUPO INTEGRAL DONNE SA DE CV,AMAPOLA OTE 1680 nan MARGARITA CULIACAN 80270 Sinaloa
360,ELEGANCIA ROPA CON ESTILO  SA DE CV,LAZARO CARDENAS 840 1 LOS PINOS CULIACAN 80128 Sinaloa
361,"SUPERBLOCK, SA DE CV",CARR A NAVOLATO KM 00007 nan BACHIGUALATO CULIACAN 80140 Sinaloa
362,SERVICIOS INDUSTRIALES GARDUO  SA DE CV,VICTORIA 18 nan APAXCO DE OCAMPO APAXCO 55660 Estado de Mexico
363,ASESORES DE LA BAJA SUR S DE RL DE CV,CARRETERA FEDERAL LIBRE TRANSPENINSULAR KM 2 5 SN nan EL TEZAL LOS CABOS 23454 Baja California Sur
364,"SERVICIO KARROCEYA, SA DE CV",CARRET TARIMORO ACAMBARO KM 1 nan TARIMORO TARIMORO 38700 Guanajuato
365,MUEBLES Y MOLDURAS LOEWEN  SA DE CV,CAMPO 62 CASA 04 ######## CAMPO MENONITA 62 RIVA PALACIO 31642 Chihuahua
366,CONSORCIO PAPELERO ANDROMEDA  SA DE CV,CARR SAN FRANCISCO PUTLA SN nan EL ZACAMOL TENANGO DEL VALLE 52300 Estado de Mexico
367,DESPERDICIOS INDUSTRIALES BAUTISTA SA DE CV,LINDAVISTA SN nan TENANGO DE ARISTA TENANGO DEL VALLE 52300 Estado de Mexico
368,VOLTTEK  SA DE CV,RODOLFO FIERRO 705 nan AMPL FCO VILLA ALTAMIRA 89607 Tamaulipas
369,"CERVEZAS MODELO, SA DE CV",GUILLERMO RIVAS DIAZ SN nan ENTRE BLVD G BARRIOS Y OTE 7 IXTACZOQUITLAN 94450 Veracruz
370,COMBUSTIBLES LA QUINTA  SA DE CV,PROLONGACION DE IGNACIO ZARAGO SN nan ZONGOLICA ZONGOLICA 95000 Veracruz
371,CONSTRUCTORA JUPAVA  SA DE CV,LAGUNA YURIRIA 67 101 GRANADA MIGUEL HIDALGO 11520 CDMX
372,SERVICIOS INTEGRAL EMPRESARIAL  SA DE CV,CLLE 2 DE ABRIL 3207 C GUADALUPE CHIHUAHUA 31410 Chihuahua
373,COREC  SA DE CV,CAMPO DEL NORTE 9727 nan VILLAS DEL SOL CHIHUAHUA 31124 Chihuahua
