,nombre,direccion
3203,SANMAR AUTO RENT  SA DE CV,IGNACIO ZARAGOZA 213 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
3204,CORPORACION DE SEGURIDAD PRIVADA QUETZALCOATL  SA DE CV,PROLONGACION MIGUEL HIDALGO 2010 nan BENITO JUAREZ NORTE COATZACOALCOS 96576 Veracruz
3205,MUEBLES DE COATZACOALCOS SA DE CV,MORELOS 101 nan CENTRO COATZACOALCOS 96400 Veracruz
3206,FERRETON HERRAMIENTAS  SA DE CV,AV JUAN OSORIO LOPEZ 686 nan FRANCISCO VILLA COATZACOALCOS 96566 Veracruz
3207,GRUPO EMPRESARIAL E INMOBILIARIO  SA DE CV,JAVIER ANAYA VILLAZON 102 1E SANTA ROSA COATZACOALCOS 96538 Veracruz
3208,SERVICIOS INDUSTRIALES IDESUR  SA DE CV,PLAN DE SAN LUIS 4 nan BENITO JUAREZ MINATITLAN 96720 Veracruz
3209,MATERIALES SANTOPIETRO SA CV,IGNACIO DE LA LLAVE 522 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
3210,DISTRIBUCION AUTOMATIZACION Y CONTROL DEL SURESTE  SA DE CV,FRANCISCO I MADERO 2912 nan PUERTO MEXICO COATZACOALCOS 96510 Veracruz
3211,AGAJAR  SA DE CV,VICENTE GUERRERO 18 nan ESTERO DEL PANTANO COSOLEACAQUE 96343 Veracruz
3212,AGUA TKITA  SA DE CV,AV HILARIO RODRIGUEZ MALPICA 623 CENTRO COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
3213,PRODUCTOS QUIMICOS ARGOS S DE RL DE CV,TRANSISTMICA KM 74 nan ESTERO DEL PANTANO COSOLEACAQUE 96343 Veracruz
3214,MULTIESPECIALIDADES SERVICIOS Y SUMINISTROS  SA DE CV,CALLE OLAS ALTAS 105 nan BALCONES DEL MAR COATZACOALCOS 96530 Veracruz
3215,TECNOGOLFO  SA DE CV,CALLE 34 163 nan CIUDAD DEL CARMEN CENTRO CARMEN 24100 Campeche
3216,INMOBILIARIA TENECHACO  SA DE CV,ADOLFO LOPEZ MATEOS SN nan 6 DE ENERO TUXPAN 92860 Veracruz
3217,GRUPO ESPA UCIONES  SA DE CV,COLOMBIA 1 SN ANAHUAC TUXPAN 92830 Veracruz
3218,PETRO MAR DEL GOLFO  SA DE CV,BLVD AV FUNDADORES DE SAN RAFAEL ORIENTE 611 nan SAN RAFAEL CENTRO SAN RAFAEL 93620 Veracruz
3219,LABORATORIO CUAUHTEMOC DE CHILPANCINGO  SA DE CV,AV CUAUHTEMOC 88 nan SAN MATEO CHILPANCINGO DE LOS BRAVO 39022 Guerrero
3220,COREFRA  SA DE CV,5 DE FEBRERO 66 nan SAN ANTONIO CHILPANCINGO DE LOS BRAVO 39069 Guerrero
3221,QM PROYECTOS Y CONSTRUCCIONES  SA DE CV,ZARAGOZA SN nan BARRIO DE GUADALUPE CHILPANCINGO DE LOS BRAVO 39105 Guerrero
3222,CORPORATIVO SIMMEX  SA DE CV,ALLENDE 3 nan CHILPANCINGO DE LOS CHILPANCINGO DE LOS BRAVO 39000 Guerrero
3223,COMERCIALIZADORA AUSOCO  SA DE CV,CANUTO NERI 5 C CHILPANCINGO DE LOS BRAVOS CEN CHILPANCINGO DE LOS BRAVO 39000 Guerrero
3224,PRODUCCIONES RST  SA DE CV,AVENIDA GUERRERO 60 D 0 CHILPANCINGO DE LOS CHILPANCINGO DE LOS BRAVO 39000 Guerrero
3225,"PINTURAS LOPEZ, SA DE CV",TOMA DE OAXACA SN nan HERMENEGILDO GALEANA CHILPANCINGO DE LOS BRAVO 39010 Guerrero
3226,TODAMA INTERNACIONAL SA DE CV,MAR DE JAPON 77 nan COSTA VERDE BOCA DEL RIO 94294 Veracruz
3227,PROCESOS CONTROL NUMERICO COMPUTARIZADO  SA DE CV,CIRCUITO CUAUHTEMOC PRIMER PISO 405 nan IZCALLI CUAUHTEMOC I METEPEC 52176 Estado de Mexico
3228,COPREVAL  SA DE CV,AV DOLORES 4 302 CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
3229,IMAGEN CORPORATIVA ATLANTA  SA DE CV,PARQUE LAGO DE GUADALUPE 400 nan PARQUES NACIONALES TOLUCA 50100 Estado de Mexico
3230,TROSTEN TRANSPORT SA DE CV,ANDRES BENAVIDES 356 nan CIPRES TOLUCA 50120 Estado de Mexico
3231,MACAN REPRESENTACIONES  SA DE CV,ALLENDE SUR 212 nan CENTRO TOLUCA 50000 Estado de Mexico
3232,NUEVA IMAGEN DEL VESTIR SA DE CV,PORTAL MADERO 204 B CENTRO TOLUCA 50000 Estado de Mexico
3233,TRANSPORTES GOMEZ Y GOMEZ  SA DE CV,ANTONIO MONROY YAEZ 31 A MORELOS ATLACOMULCO 50450 Estado de Mexico
3234,CONSTRUCCIONES Y DEMOLICIONES ROB  SA DE CV,FRANCISCO P MIRANDA EDIFICIO C 20 32 LOMAS DE PLATEROS ALVARO OBREGON 1480 CDMX
3235,AUTOTRANSPORTES LEO  SA DE CV,AVJAVIER VELEZ MERCADO 12 nan PARQ IND ATLACOMULCO ATLACOMULCO 50450 Estado de Mexico
3236,GRUPO DOSO  SA DE CV,JOAQUIN R CABAAS ESQ MOLIVO 11 nan RAFAEL LUCIO XALAPA 91110 Veracruz
3237,CONSTRUCTORA E INMOBBROSAN  SA DE CV,CONGRESO DE LA UNION 315 nan AZTECA XALAPA 91180 Veracruz
3238,AUTOTRANSPORTES XALLITIC  SA DE CV,MONTES URALES 5 nan LOMAS DE CASABLANCA XALAPA 91155 Veracruz
3239,YADO CONTRUCCION Y TOPOGRAFIA APLICADA  SA DE CV,EMILIO LEYSEGUI 1 ALTOS ENCINAL XALAPA 91180 Veracruz
3240,MARTIN CONSTRUCTOR DE INFRAESTRUCTURA SA DE CV,JARDIN 20 nan ATLANTIDA COYOACAN 4370 CDMX
3241,"KALARIS, SA DE CV",TRES CRUCES 260 nan AHUATEPEC CUERNAVACA 62300 Morelos
3242,SAZAS COMPANY S DE RL DE CV,2DO RET BLVD JACARANDAS 101 9 TEOPANZOLCO CUERNAVACA 62350 Morelos
3243,"SANVILLE, SA DE CV",LEYVA 179 nan MIGUEL HIDALGO CUERNAVACA 62040 Morelos
3244,DON POLLO  SA DE CV,EMILIANO ZAPATA 909 nan BUENAVISTA CUERNAVACA 62130 Morelos
3245,EQUIPOS INTERFERENCIALES DE MEXICO SA DE CV,PRIVADA DE LOS RIOS 11 nan TLALTENANGO CUERNAVACA 62170 Morelos
3246,BERFRAN VIOL  SA DE CV,NETZAHUALCOTOTL 29 nan CENTRO HUITZILAC 62510 Morelos
3247,DOMUSVAZ  SA DE CV,ATLACOMULCO 59  POBLADO ACAPATZINGO CUERNAVACA 62440 Morelos
3248,BH EQUIPOS DE MEXICO SA DE CV,AV SUBIDA A CHALMA 1947 nan HACIENDA TETELA CUERNAVACA 62160 Morelos
3249,VOLK S ROY AUTOPARTES  SA DE CV,GONZALEZ ORTEGA 121 nan CENTRO JOJUTLA 62900 Morelos
3250,LA CORONA DEL ALTIPLANO SA DE CV,KM 1 CARR FED PEROTE PUEBLA SN nan MIGUEL HIDALGO PEROTE 91270 Veracruz
3251,"MATERIALES LABAN, SA DE CV",CALLE 7 6 nan ICACOS ACAPULCO DE JUAREZ 39860 Guerrero
3252,GRUPO CAMARONERO ACAPULCO  SA DE CV,ANDREA DORIA MANZANA 14 LOTE 3 nan COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
3253,NUEVA TELEFONICA ENLACE  SA DE CV,NIOS HEROES DE VERACRUZ 23 nan COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
3254,CORPORATIVO HOTELERODIAMANTE  SA DE CV,BARRA VIEJA KM 29  EL PODRIDO ACAPULCO DE JUAREZ 39893 Guerrero
3255,JAFER CONSULTORIA Y CONSTRUCCION  SA DE CV,VASCO NUEZ DE BALBOA 3 208 HORNOS ACAPULCO DE JUAREZ 39355 Guerrero
3256,"SOLEADO, SA DE CV",TLAXCALA 150 nan PROGRESO ACAPULCO DE JUAREZ 39350 Guerrero
3257,PINTURAS NERVION DELPACIFICO  SA DE CV,AV TAMBUCO 22 nan LAS PLAYAS ACAPULCO DE JUAREZ 39390 Guerrero
3258,ACAPOST  SA DE CV,COSTERA M ALEMAN 40 3 FRACC COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
3259,EQUIPOS Y SOLUCIONESDEL PACIFICO SA DE CV,HILARIO MALPICA FTE ESC SALVADOR VARELA 32 nan COSTA AZUL ACAPULCO DE JUAREZ 39850 Guerrero
3260,PINTER DEL PACIFICO  SA DE CV,CALLE RIO LERMA 57 Y 58 SN HOGAR MODERNO ACAPULCO DE JUAREZ 39580 Guerrero
3261,ALMACENES CANTU DE ACAPULCO  SA DE CV,BLVD VICENTE GRO SALDAA 3 nan LIBERTADORES ACAPULCO DE JUAREZ 39700 Guerrero
3262,PAPELES Y ARTICULOS LITOGRAFICOS DEL SUR SA DE CV,RIO COLORADO 116 nan HOGAR MODERNO ACAPULCO DE JUAREZ 39580 Guerrero
3263,COMERCIALIZADORA Y CONSTRUCTORA ACAPULCO SA DE CV,SALTILLO 37 nan PROGRESO ACAPULCO DE JUAREZ 39350 Guerrero
3264,MADERERIA EL TUNEL  SA DE CV,POPOCATEPETL MZ 1 25 nan LOMA HERMOSA ACAPULCO DE JUAREZ 39660 Guerrero
3265,EL HACEDOR DEL CABRITO  SA DE CV,CARR MEXICO TOLUCA KM 45 1 KM 451 nan BENITO JUAREZ OCOYOACAC 52740 Estado de Mexico
3266,WOOD DEL CENTRO  SA DE CV,ZARAGOZA 1 nan LERMA DE VILLADA CENTRO LERMA 52000 Estado de Mexico
3267,AURUM BUSINESS DEVELOPMENT  SA DE CV,MONTECITO 11 P6 OF601 NAPOLES BENITO JUAREZ 3810 CDMX
3268,CONTROLS AND DRIVES SERVICES  SA DE CV,AND RIO ACTOPAN 154 nan EL TESORO COATZACOALCOS 96536 Veracruz
3269,LECHERA AMECA  SA DE CV,8 DE JULIO 70 nan AMECA CENTRO AMECA 46600 Jalisco
3270,DISTRIBUIDORA LACTEOS AMECA  SA DE CV,8 DE JULIO 70 nan AMECA CENTRO AMECA 46600 Jalisco
3271,DE LOS SANTOS ESTRADA REFACCIONES  SA DE CV,FRANCISCO VILLA 9 S PRIMERA SECCION SAN ANTONIO DE LA CAL 71236 Oaxaca
3272,FIRENZE VIAGGI SA DE CV,AV INDEPENDENCIA 1101 nan OAXACA CENTRO OAXACA DE JUAREZ 68000 Oaxaca
3273,OPERADORA HOTELERA OMAIRA  SA DE CV,MANUEL GARCIA VIGIL 306 nan OAXACA CENTRO OAXACA DE JUAREZ 68000 Oaxaca
3274,COMERCIALIZADORA PAPERA OAXAQUEA  SA DE CV,MARGARITA MAZA 4A NAVE BOD 32 nan COSIJOEZA OAXACA DE JUAREZ 68090 Oaxaca
3275,PRIMUS GRUPO CONSTRUCTOR  SA DE CV,CALLEJON ALDAMA 119 nan XOCHIMILCO OAXACA DE JUAREZ 68040 Oaxaca
3276,LLANTAS IMPORTADAS DE HUAJUAPAN  SA DE CV,CARRETERA 2 DE ABRIL 50 SIN NUM LA MERCED HEROICA CIUDAD DE HUAJUAPAN DE 69006 Oaxaca
3277,KANGURO RENTAL SA DE CV,S BOLIVAR 880 C IGNACIO ZARAGOZA VERACRUZ 91910 Veracruz
3278,MAT LOGISTICA INTEGRAL  SA DE CV,CALLE 11 106 A nan EL COYOL UHAB VERACRUZ 91779 Veracruz
3279,"MUEBLES COHUXA, SA DE CV",MIGUEL LERDO 15 B CENTRO COATEPEC 91500 Veracruz
3280,MUEBLERIA OLMECA  SA DE CV,MELCHOR OCAMPO 20 nan CENTRO COATEPEC 91500 Veracruz
3281,MECMA MUROS ENTREPISOS Y CUBIERTAS DE MADERA  SA DE CV,KM 3 5 CARR COATEPEC LAS TRANCAS SN nan EL GRANDE COATEPEC 91607 Veracruz
3282,TRANSPORTES PERLA DEOCOTLAN SA DE CV,PINO 50 nan LA PRIMAVERA OCOTLAN 47829 Jalisco
3283,REPRESENTACIONES RIVAS  SA DE CV,ZARAGOZA 319 nan OCOTLAN CENTRO OCOTLAN 47800 Jalisco
3284,"WILLY, SA DE CV",HIDALGO 15 nan OCOTLAN CENTRO OCOTLAN 47800 Jalisco
3285,FABRICA DE MUEBLES SAN FERNANDO SA DE CV,CARR GUAD LA BARCA KM 725 nan PONCITLAN CENTRO PONCITLAN 45950 Jalisco
3286,DISEOS DIPER  SA DE CV,MANZANO 29 nan PORVENIR OCOTLAN 47882 Jalisco
3287,EJECUCION DE PROYECTOS INDUSTRIALES  SA DE CV,AVENIDA FRANCISCO ZARCO 2335 2 LINDAVISTA OCOTLAN 47810 Jalisco
3288,UGASA MUEBLES  SA DE CV,FRESNO 195 nan GRANJEROS OCOTLAN 47892 Jalisco
3289,MAQUINARIA Y MAQUILAVILLALIZ  SA DE CV,BENITO JUAREZ 3274 nan LOMA BONITA EJIDAL ZAPOPAN 45085 Jalisco
3290,CEGA PROMOCION CORPORATIVA  SA DE CV,AV ALEMANIA 1280 nan MODERNA GUADALAJARA 44190 Jalisco
3291,ASESORIA Y CONSULTORIA EN CONSTRUCCIONES SA DE CV,LOPEZ MATEOS SUR 2077 31 CHAPALITA ZAPOPAN 45040 Jalisco
3292,NETTBEE GROUP  SA DE CV,LA NOCHE 2440 nan JARDINES DEL BOSQUE GUADALAJARA 44520 Jalisco
3293,LA COVACHA GABINETE DE COMUNICACION  SA DE CV,CALLE CIRCUNVALACION NORTE 70 nan LAS FUENTES ZAPOPAN 45070 Jalisco
3294,COMPAIA COMERCIALIZADORA PRODIN  SA DE CV,NIOS HEROES 1253 nan CENTRO TIJUANA 22000 Baja California
3295,MEXAMERICA INTERNACIONAL S DE RL DE CV,GARITA DE OTAY 210 34 NUEVA TIJUANA MOD 4 TIJUANA 22435 Baja California
3296,MONTES DE OCA HILADOS  SA DE CV,AV RIO DE LA PLATA 2355 A FRANCISCO VILLA TIJUANA 22615 Baja California
3297,GRUPO INDUSTRIAL CORRAL S DE RL DE CV,GUADALUPE VICTORIA 9350 nan ZONA URBANA RIO TIJU TIJUANA 22010 Baja California
3298,COMERCIALIZADORA IKAL S DE RL DE CV,CALLE ANAHUAC 5751 C RIO TIJUANA 3RA ETAPA TIJUANA 22226 Baja California
3299,DIGICOPY DEL NOROESTE  SA DE CV,MELCHOR OCAMPO 13902 nan LOS ANGELES TIJUANA 22105 Baja California
3300,TJ COMUNICACIONES SA DE CV,CASIOPEA 52 nan SANCHEZ TABOADA TIJUANA 22185 Baja California
3301,MINAJUCA S DE RL DE CV,AVE SONORA 3809 2 CHAPULTEPEC TIJUANA 22020 Baja California
3302,COMERC Y DISTRIB VITIVINICOLA  SA DE CV,PASEO DE LOS HEROES 9547 A ZONA DEL RIO TIJUANA 22010 Baja California
3303,DISTRIBUIDORA RACC  SA DE CV,SACRAMENTO 4391 3 C SAN CARLOS TIJUANA 22223 Baja California
3304,CHRISTIAN COSMETICS  SA DE CV,CALLE ENSENADA 394 nan PLAYAS DE TIJUANA SECC TRIANGU TIJUANA 22506 Baja California
3305,MAQTOOLS Y SERVICIOS SA DE CV,AV LAS PALMAS 4800 nan LAS PALMAS TIJUANA 22106 Baja California
3306,ITCUENTA S DE RL DE CV,CALLE GRANATE 4722 nan EL RUBI TIJUANA 22626 Baja California
3307,MINIBODEGAS MINIMAX  SA DE CV,PSO LOS HEROES 9150 901 ZNA URBANA RIO TIJUA TIJUANA 22010 Baja California
3308,SIT  SA DE CV,LOPEZ PORTILLO 1460 31 NUEVA TIJUANA TIJUANA 22435 Baja California
3309,JARDIN DE EVENTOS MAGNOLIA  SA DE CV,SANCHEZ TABOADA 1116 B ZONA URBANA RIO TIJUANA TIJUANA 22010 Baja California
3310,KOHTO KOGYO SA DE CV,AV DE LOS MAYAS 2135 1 LA LOMA TIJUANA 22517 Baja California
3311,IDEAS Y TACTICAS S DE RL DE CV,CALLE JOSE GOROSTIZA 11654 Y 5 ZONA URBANA RIO TIJUANA TIJUANA 22010 Baja California
3312,RESTAURANTERA DE BAJA CALIFORNIA  SA DE CV,CJON MANUEL ESPERON 3257 B 20 DE NOVIEMBRE TIJUANA 22100 Baja California
3313,PROPERTY DIRECT DE MEXICO  SA DE CV,DIEGO RIVERA 2339  ZONA URBANA RIO TIJUANA TIJUANA 22010 Baja California
3314,"MAQUILADOS P D T, SA DE CV",CANTU 70 B ZONA CENTRO TECATE 21400 Baja California
3315,LLANTAS Y SUSPENSIONES FRAMA  SA DE CV,SEXTA Y BERENJENOS 557 nan LA MESA TIJUANA 22450 Baja California
3316,DISTRIBUCION E INTEGRACION DE ACCIONAMIENTOS  SA DE CV,PRIVADA DE SANTA FE 3113 A 9 MINERAL DE SANTA FE TIJUANA 22416 Baja California
3317,IDENTIFICACION TECNOLOGICA E IMAGEN  SA DE CV,1ER AYUNTAMIENTO 1871 A ROMA TIJUANA 22120 Baja California
3318,SUPPLIER SUPPORT TIJUANA S DE RL DE CV,CALLE FRANCISCO EUSEBIO KINO 17535 SIN NUME GARITA OTAY TIJUANA 22430 Baja California
3319,MILETO CONSTRUCCIONES  SA DE CV,AV DE LOS CHARROS 3 C J JOSE SANDOVAL TIJUANA 22105 Baja California
3320,CAREMI TOYS S DE RL DE CV,DE LAS AMERICAS 7 A HIPODROMO TIJUANA 22020 Baja California
3321,EDIFICACION Y ASESORIA HOSPITALARIA  SA DE CV,PUNTA CANDELEROS 31 nan GUAYCURA TIJUANA 22216 Baja California
3322,ELECTRONICOS EMERI DE MEXICO  SA DE CV,FRAY JUNIPERO SERRA 17602 nan GARITA OTAY TIJUANA 22430 Baja California
3323,DIANS IMPORTS  SA DE CV,VALENTIN RUIZ PIMENTEL 1859 nan LUCIO BLANCO PLAYAS DE ROSARITO 22706 Baja California
3324,MEGA TOYS DE MEXICO  SA DE CV,CALLE SIETE SUR 19050 nan CIUDAD INDUSTRIAL TIJUANA 22444 Baja California
3325,GRUPO GUCOT S DE RL DE CV,DIAZ ORDAZ 1425 3 CECENA TIJUANA 22450 Baja California
3326,IMPORTACIONES ESQUER SA DE CV,AV JUAREZ SN LOCAL 4 CUAUHTEMOC SAN LUIS RIO COLORADO 83400 Sonora
3327,KENT  SA DE CV,AV OBREGON 98 nan CUAUHTEMOC SAN LUIS RIO COLORADO 83400 Sonora
3328,PRODUCCIONES MIGUEL FABRETT  SA DE CV,AV MIGUEL HIDALGO Y COSTILLA 214 nan COMERCIAL SAN LUIS RIO COLORADO 83449 Sonora
3329,SOL DISTRIBUIDORA DENOGALES  SA DE CV,AVE DE LOS MAESTROS 42 INT11 NOGALES CENTRO NOGALES 84000 Sonora
3330,GRUPO JARI LOS PICACHOS SA DE CV,CALLE GUILLERMO FIMBRES 308 nan FATIMA MAGDALENA 84160 Sonora
3331,"SALON PROVEEDORES,  SA DE CV",BLVD LUIS DONALDO COLOSIO 719 C CAMPANARIO HERMOSILLO 83249 Sonora
3332,"GASTRONOMICA BIERI,  SA DE CV",CAMPODONICO 51 nan CENTENARIO HERMOSILLO 83260 Sonora
3333,LPM CONSTRUCCIONES  SA DE CV,GUSTAVO DIAZ ORDAZ 750 204 CHAPULTEPEC CALIFORN TIJUANA 22117 Baja California
3334,SAHISA TRANSPORTES  SA DE CV,10 1100 nan ZONA CENTRO ENSENADA 22800 Baja California
3335,TEJA Y CONSTRUCCION DE SONORA  SA DE CV,JOSE MARIA MENDOZA 550 B CHOYAL HERMOSILLO 83130 Sonora
3336,TEJAS Y PREFABRICADOS DUROBLOCK  SA DE CV,CULIACAN LOS MOCHIS 75KM  LA PRESITA CULIACAN 80305 Sinaloa
3337,DESARROLLO INMOBILIARIO CAMBIO DE VIDA  SA DE CV,RIO ELOTA 210A 4 GUADALUPE CULIACAN 80220 Sinaloa
3338,MANIQUIES DEL PACIFICO S DE RL DE CV,REP DE GUATEMALA 1390 nan HUMAYA CULIACAN 80020 Sinaloa
3339,JGC INDUSTRIAL SUPPLY  SA DE CV,BLVD GUSTAVO DIAZ ORDAZ 17801 404 LA JOYA TIJUANA 22115 Baja California
3340,RAAL PRODUCTOS Y SERVICIOS  SA DE CV,PADRE IGNACIO NAPOLI 3508 SN EL ZACATAL LOS CABOS 23427 Baja California Sur
3341,FRUTAS LOBO  SA DE CV,AVE DE LA JUVENTUD ESQ OCAMPO A LADO DE MS SAN LIZ Y OCAMPO nan MARIANO MATAMOROS LOS CABOS 23468 Baja California Sur
3342,ASESORES CORPORATIVOS INTEGRALES  SA DE CV,CALLE EL PESCADOR H 2 nan EL MEDANO LOS CABOS 23453 Baja California Sur
3343,"LA TOUR DE FER, SA DE CV",PADRE MIGUEL HIDALGO 9334 2 LA JOLLA TIJUANA 22645 Baja California
3344,COMP AIR GASES S DE RL DE CV,BLV GUSTAVO DIAZ ORDAZ 1952 nan JALISCO TIJUANA 22116 Baja California
3345,ACUMULADORES Y DISTRIBUCIONES DEL SUR SA DE CV,AV ALBERTO CARDENAS JIMENEZ 860 nan CIUDAD GUZMAN CENTRO ZAPOTLAN EL GRANDE 49000 Jalisco
3346,EMPACADORA DE BORRA DEL VALLE DE MEXICALI  SA DE CV,CARRET A SLRC KM 40 5 S N nan TAMAULIPAS MEXICALI 21911 Baja California
3347,ADINMAN S DE RL DE CV,RIO PANUCO 1719 nan GONZALEZ ORTEGA PONI MEXICALI 21398 Baja California
3348,ECOSUSTENTABLE SC DERL DE CV,BLVD BENITO JUAREZ 2253 L7P LAS PALMAS MEXICALI 21360 Baja California
3349,MEXICALI PAINT SA DE CV,BOULEVARD ANAHUAC 886 nan JARDINES DEL DEL LAG MEXICALI 21330 Baja California
3350,ELECTRONEON S DE RL DE CV,LAGO XOCHIMILCO 831 nan XOCHIMILCO MEXICALI 21380 Baja California
3351,TERMINEL S DE RL DE CV,AV TEHUANTEPEC 21 nan GONZALEZ ORTEGA MEXICALI 21397 Baja California
3352,VILLALOBOS MOTORS  SA DE CV,AV DELANTE 270 nan NUEVA ENSENADA ENSENADA 22880 Baja California
3353,ASEEMED S DE RL DE CV,IGNACIO ALLENDE 643 nan PROHOGAR MEXICALI 21240 Baja California
3354,LOTIFICADORA LOS MANANTIALES  SA DE CV,BLV LAZARO CARDENAS 364 nan LAS PALMAS MEXICALI 21360 Baja California
3355,CROWDERS COMPANY  SA DE CV,CALLE AZUETA 170 B PRIMERA SECCION MEXICALI 21100 Baja California
3356,"FELIX GAS,  SA DE CV",LOPES MATEOS 2025 205 GRANADOS ENSENADA 22840 Baja California
3357,PESQUERA ISLA DE LA GUARDIA  SA DE CV,ESMERALDA Y CALLE URANO SN 167 VALLE DORADO SECCION LAGOS ENSENADA 22890 Baja California
3358,GRUPO RUVCA  SA DE CV,FLORESTA 658 1 OBRERA ENSENADA 22830 Baja California
3359,HACIENDA LA RIOJANA S DE RL DE CV,RANCHO SAN MARCOS LT FRAC C3 SN nan OTRA NO ESPECIFICADA ENSENADA 22766 Baja California
3360,COMERCIALIZADORA DANLOP  SA DE CV,CAR TRANSPENINSULAR 62 2 ACAPULCO ENSENADA 22890 Baja California
3361,CAJAS Y MADERAS DE NARANJO SA DE CV,CALLE NUEVO LEON SN nan STASE GUASAVE 81020 Sinaloa
3362,ACUICOLA PORTAL SC DE RL DE CV,AVE LAZARO CARDENAS DEL RIO 504  DEL BOSQUE GUASAVE 81040 Sinaloa
3363,CABUS TRANSPORTACIONES  SA DE CV,GUADALUPE VICTORIA 262 ORIENTE CAMPESTRE CAJEME 85160 Sonora
3364,CAHUAMANTA B.J.  SA DE CV,JUAREZ SUR 320 nan BENITO JUAREZ CAJEME 85060 Sonora
3365,ROAMA ALIMENTOS PREPARADOS  SA DE CV,NINOS HEROES 510  CIUDAD OBREGON CENTRO CAJEME 85000 Sonora
3366,AGROINSUMOS ALEO  SA DE CV,5 DE FEBRERO 1682 nan CAMPESTRE CAJEME 85160 Sonora
3367,AUTOMOTRIZ E INDUSTRIAL ACOSTA  SA DE CV,NORTE 1110A OTE ZONA NORTE CAJEME 85010 Sonora
3368,TRANSPORTADORA LOGISTICA CONTENERIZADORA SA DE CV,BLVD VILLA BONITA 430 PTE PTE VILLA BONITA CAJEME 85210 Sonora
3369,SUPER FARMACIAS PRINCIPAL  SA DE CV,BOULEVARD ADOLFO LOPEZ MATEOS NORTE 1034 LOCAL 3 JUAN COTA AHOME 81224 Sinaloa
3370,GRUPO VIDRIERO PARPADE TALA  SA DE CV,ITURBIDE 52 nan GUADALUPE TALA 45307 Jalisco
3371,JELOPZ  SA DE CV,JOSE MARIA MERCADO 74 nan TALA CENTRO TALA 45300 Jalisco
3372,CONSULTORIA E INDUSTRIALIZACION DE GRANOS  SA DE CV,ALAMOS 770  FRACC LOS ALAMOS TEPATITLAN DE MORELOS 47600 Jalisco
3373,IMPORTACIONES CONTINENTALES DE LOS ALTOS SA DE CV,CALLE GLEZ GALLO 331 B CENTRO TEPATITLAN DE MORELOS 47600 Jalisco
3374,GRUPO GASOLINERO ALCI  SA DE CV,CARRETERA FEDERAL 80 KM108 145 TEPATITLAN DE MORELO TEPATITLAN DE MORELOS 47600 Jalisco
3375,UNION MINERA INDUSTRIAL  SA DE CV,CERRADA DE LAS VENDIMIAS 90 nan LA VERBENA HERMOSILLO 83288 Sonora
3376,SUPERVISION Y CONSTRUCCIONES RAM  SA DE CV,GUILLERMO ARREOLA 121 nan OLIVARES HERMOSILLO 83180 Sonora
3377,TRAVEL TIME AGENCIA DE VIAJES  SA DE CV,LUIS DONALDO COLOSIO 450 4 METROCENTRO HERMOSILLO 83250 Sonora
3378,TERMO CONTROL DEL NOROESTE  SA DE CV,VERACRUZ 159 2 HERMOSILLO CENTRO HERMOSILLO 83000 Sonora
3379,BCM TECHNICAL RECRUITERS  SA DE CV,RAMON CORRAL 15 nan COUNTRY CLUB HERMOSILLO 83010 Sonora
3380,ME GASSERVICIO SA DE CV,CALZADA 1 DE JUNIO SIN NUME nan NUEVO CANANEA CANANEA 84623 Sonora
3381,SURGRAN  SA DE CV,NARANJO 227 nan SAN BENITO HERMOSILLO 83190 Sonora
3382,MESTECH  SA DE CV,BLVD GARCIA MORALES 0 nan EL LLANO HERMOSILLO 83210 Sonora
3383,SERVICIOS INTEGRALESDE INGENIERIA E INF ORMATICA SA DE CV,PERIFERICO PTE 533 PA FUENTES DEL MEZQUITAL HERMOSILLO 83240 Sonora
3384,MOTO REPUESTOS KINO  SA DE CV,AV NAYARIT 182 nan SAN BENITO HERMOSILLO 83190 Sonora
3385,GRUPO AGUAYO GUTIERREZ  SA DE CV,CUERNAVACA 26 nan SAN BENITO HERMOSILLO 83190 Sonora
3386,ROMIR ALIMENTOS  SA DE CV,SOLIDARIDAD SN 10 LIBERTAD HERMOSILLO 83130 Sonora
3387,SERVICIOS DE PRODUCCION AUDIOVISUAL JAGS SA DE CV,AVENIDA SANTA CLARA 41 nan SANTA FE HERMOSILLO 83249 Sonora
3388,SERVICIO TECNICO DE CONTROL DE PLAGAS SA DE CV,LUIS DONALDO COLOSIO 319 PTE nan VALLE GRANDE HERMOSILLO 83205 Sonora
3389,SERVICIOS ADMINISTRATIVOS SALISA  SA DE CV,GRAL IGNACIO PESQUEIRA 1101 nan JUAREZ NAVOJOA 85870 Sonora
3390,CONSTRUCTORA DE HOTELES DEL MAYO  SA DE CV,GENERAL IGNACIO PESQUEIRA 921 nan REFORMA NAVOJOA 85830 Sonora
3391,CONSTRUCCIONES E INSTALACIONES DEL PITIC SA DE CV,MARTIN DE VALENCIA 647 B PROGRESISTA HERMOSILLO 83120 Sonora
3392,LOS SAUCILLOS OTAY  SA DE CV,CALZ TECNOLOGICO 59 2100 58 ALTABRISA TIJUANA 22420 Baja California
